angleX,angleY,angleZ,Time,Label
30,-33,29,23:19:17,1st Prostration
19,-50,9,23:19:18,1st Prostration
37,-9,30,23:19:18,1st Prostration
36,-18,25,23:19:19,1st Prostration
36,-22,22,23:19:19,1st Prostration
37,-22,23,23:19:20,1st Prostration
37,-22,22,23:19:20,1st Prostration
37,-21,22,23:19:21,1st Prostration
36,-24,21,23:19:21,1st Prostration
34,-13,33,23:19:22,Short Sitting
21,-27,23,23:19:22,Short Sitting
28,-18,32,23:19:23,Short Sitting
32,-11,34,23:19:23,Short Sitting
32,-11,35,23:19:24,Short Sitting
29,-5,35,23:19:24,Short Sitting
27,-23,31,23:19:25,Short Sitting
36,-14,30,23:19:25,2nd Prostration
34,-24,23,23:19:26,2nd Prostration
34,-24,24,23:19:26,2nd Prostration
35,-24,24,23:19:27,2nd Prostration
35,-24,23,23:19:27,2nd Prostration
36,-24,22,23:19:28,2nd Prostration
37,-17,24,23:19:28,2nd Prostration
30,-24,28,23:19:29,2nd Prostration
23,-24,22,23:19:29,2nd Prostration
27,-7,37,23:19:30,Long Sitting
34,-9,34,23:19:30,Long Sitting
33,-6,34,23:19:31,Long Sitting
34,-5,34,23:19:31,Long Sitting
34,-4,34,23:19:32,Long Sitting
33,-5,35,23:19:32,Long Sitting
33,-6,35,23:19:33,Long Sitting
33,-5,35,23:19:33,Long Sitting
33,-5,34,23:19:34,Long Sitting
34,-5,34,23:19:34,Long Sitting
33,-5,35,23:19:35,Long Sitting
33,-5,35,23:19:35,Long Sitting
33,-5,35,23:19:36,Long Sitting
33,-5,35,23:19:36,Long Sitting
33,-5,34,23:19:37,Long Sitting
33,-5,34,23:19:37,Long Sitting
33,-5,34,23:19:38,Long Sitting
34,-4,34,23:19:38,Long Sitting
34,-4,34,23:19:39,Long Sitting
34,-4,35,23:19:39,Long Sitting
32,-6,35,23:19:40,Long Sitting
32,-5,36,23:19:40,Long Sitting
33,-7,35,23:19:41,Long Sitting
33,-4,35,23:19:41,Long Sitting
33,-5,35,23:19:42,Long Sitting
33,-4,35,23:19:42,Long Sitting
33,-4,35,23:19:43,Long Sitting
33,-4,35,23:19:43,Long Sitting
32,-5,35,23:19:44,Long Sitting
33,-5,35,23:19:44,Long Sitting
33,-4,35,23:19:45,Long Sitting
